claim_id,title,description,url,publication_date,,keywords,domain,main_category,secondary_category,verdict
b1a1225c-dde2-35ab-a2fb-4b7852fc6efb,Que paso en 2018? Resumimos el ano en 18 chequeos,"
El aborto, la deuda, la corrupcion, las fuerzas de seguridad y la sequia fueron algunos de los temas principales del ano. Mira las frases -verdaderas y falsas- que dijeron los principales politicos durante 2018. Por ",https://chequeado.com/ultimas-noticias/que-paso-en-2018-resumimos-el-ano-en-18-chequeos/,2018-12-24 12:00:00,, ,Claim,chequeo-diario,"especial-2018
",FALSE
7c3150ac-2215-3e32-ae78-6949401a4d79,Vidal: Los gobernadores no tenemos fueros. Por que los diputados y senadores si?,"
Segun la Constitucion provincial, el gobernador y el vicegobernador de la Provincia de Buenos Aires tienen fueros, y por eso no pueden ser arrestados. Lo mismo ocurre con senadores y diputados provinciales. Por ",https://chequeado.com/ultimas-noticias/vidal-los-gobernadores-no-tenemos-fueros-por-que-los-diputados-y-senadores-si/,2018-12-17 12:00:00,,Vidal Los gobernadores fueros|| Vidal Los gobernadores no fueros|| Vidal Los gobernadores fueros diputados ,Claim,chequeo-diario,justicia,FALSE
4c387886-318f-3f9e-a396-74fd7e675291,Pagina 12: La industria perdio mas de 100 mil empleos,"
Los datos citados por el diario coinciden con los oficiales. Desde 2012 estaba estancado, pero desde fines de 2015 tuvo una fuerte caida: el empleo industrial cayo en 33 de los ultimos 34 meses. Por ",https://chequeado.com/ultimas-noticias/pagina-12-la-industria-perdio-mas-de-100-mil-empleos/,2018-12-13 12:00:00,,La industria perdio 100 mil|| La industria perdio 100 mil trabajo|| La industria perdio 100 mil puestos ,Claim,chequeo-diario,empleo,TRUE
100295d2-a2f4-3fd3-b798-0087bae67146,Macri: Los trabajadores no van a pagar [el] impuesto a las Ganancias,"
Contrariamente a lo prometido por el Presidente, hoy 1,9 millones de personas pagan este tributo, un numero superior a quienes lo hacian en diciembre de 2015. Por ",https://chequeado.com/ultimas-noticias/macri-los-trabajadores-no-van-a-pagar-el-impuesto-a-las-ganancias-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,impuestos,Unfulfilled
2de3aae9-6cc9-3862-920c-6dbd18512686,Macri: Yo me comprometo a construir los tres mil jardines de infantes que faltan,"
Luego de asumir, el Presidente cambio la promesa inicial y prometio construir 10 mil aulas. Incluso con este cambio, desde la cartera reconocen que no se llegara a la meta. Los fondos para 2018 se redujeron durante el ano y para 2019 se preve una reduccion aun mayor. Por ",https://chequeado.com/ultimas-noticias/macri-yo-me-comprometo-a-construir-los-tres-mil-jardines-de-infantes-que-faltan-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,promesas-2018,Unfulfilled
e2d5010b-b46d-3dac-8120-abab2d7bf45c,Macri: [Vamos a poner en marcha] un plan [de] primer empleo,"
El oficialismo presento proyectos de ley en el Congreso para fomentar el empleo joven registrado, aunque no fueron debatidos en el recinto. Ademas, continuo con programas de formacion y acceso al trabajo. Por ",https://chequeado.com/ultimas-noticias/macri-vamos-a-poner-en-marcha-un-plan-de-primer-empleo-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,empleo,In-progress-ahead
a82ddb93-eeb5-3d78-907b-cc408fd4566e,"Macri: Quiero trabajar para que (...) la asignacion no solo continue, sino que se extienda a todos, incluyendo a los hijos de monotributistas","
El Gobierno extendio el beneficio de las asignaciones familiares a los hijos de los monotributistas en sus primeros seis meses de gestion. La medida permitio incluir a mas de 350 mil beneficiarios. Por ",https://chequeado.com/ultimas-noticias/macri-quiero-trabajar-para-que-la-asignacion-no-solo-continue-sino-que-se-extienda-a-todos-incluyendo-a-los-hijos-de-monotributistas-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,asignacion-universal-por-hijo,Fulfilled
86e671a7-2cc9-35ed-bd78-0d57d5627fe9,"Macri: [Vamos a lanzar el] Plan Belgrano, que arranca de US$16 mil millones de inversion en infraestructura","
A dos meses de finalizar el ano, aun restaban US$ 300 millones para que una de las promesas de campana de Macri se encamine a cumplirse. Con la ultima escapada del dolar y un 2019 de deficit cero, no parece facil terminar de convertirla en realidad.  Por ",https://chequeado.com/ultimas-noticias/macri-vamos-a-lanzar-el-plan-belgrano-que-arranca-de-us16-mil-millones-de-inversion-en-infraestructura-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,infraestructura-vial,In-progress-delayed
67c051a2-a297-374a-9d2a-b5a5d04e1515,Macri: Una de mis tres propuestas es enfrentar (...) el narcotrafico,"
El Gobierno lleva adelante un plan nacional que registro avances durante los ultimos tres anos. Reformas en la Justicia, apoyo logistico de las Fuerzas Armadas y el aumento de las incautaciones de estupefacientes, algunas de las claves del programa. Por ",https://chequeado.com/ultimas-noticias/macri-una-de-mis-tres-propuestas-es-enfrentar-el-narcotrafico-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,narcotrafico,In-progress-ahead
185f0dbc-33e0-349d-bea7-8a280c22472b,Macri: Tenemos como objetivo lograr una Argentina con pobreza cero,"
Luego de un aumento durante el primer ano de la gestion de Cambiemos y una baja durante el segundo, este ano la pobreza comenzo a subir nuevamente. Las fuentes alternativas varian en sus estimaciones pero coinciden en que el dato del segundo semestre estara por arriba de la pobreza que recibio Macri y la que tuvo en 2016. Por ",https://chequeado.com/ultimas-noticias/macri-tenemos-como-objetivo-lograr-una-argentina-con-pobreza-cero-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,pobreza,Unfulfilled
bd46b04e-8309-3c16-9c6d-6e0b84ffaff6,Macri: [Crear] una Agencia Nacional de Lucha contra el Crimen Organizado,"
El Gobierno reemplazo la creacion de esta agencia por una transformacion de la Policia Federal Argentina (PFA). Sin embargo, se conformaron menos agencias regionales y divisiones antidrogas que las propuestas y no hay datos que den cuenta de una federalizacion de la policia. Por ",https://chequeado.com/ultimas-noticias/macri-crear-una-agencia-nacional-de-lucha-contra-el-crimen-organizado-2018/,2019-02-13 01:02:00,, ,Claim,picado-fino,seguridad,In-progress-delayed
f7760001-dcbc-3e88-99ea-ef71e2f14bbe,Macri: [Vamos a] bajar la inflacion a un digito,"
La inflacion en 2018 aumento nuevamente y supero a la que habia recibido el actual Gobierno a fines de 2015. Ademas, cuando finalice el primer mandato de Macri a fines de 2019, la inflacion seria del 23% segun las proyecciones oficiales. Por ",https://chequeado.com/ultimas-noticias/macri-vamos-a-bajar-la-inflacion-a-un-digito-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,inflacion,Unfulfilled
61e24f25-73bf-33c6-b412-d8518a552998,Macri: [Vamos a poner en marcha] un millon de creditos [hipotecarios] a 30 anos,"
Analistas del mercado hipotecario consideran casi imposible que entre el cuatro trimestre de 2018 y 2019 el sistema financiero argentino coloque los 873.900 prestamos hipotecarios que se requeririan para que Macri cumpla su promesa de campana y alcance al millon, aunque aun queda plazo para que se cumpla la promesa. Por ",https://chequeado.com/ultimas-noticias/macri-vamos-a-poner-en-marcha-un-millon-de-creditos-hipotecarios-a-30-anos-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,creditos-hipotecarios,In-progress-delayed
74b4859a-7057-3786-aa0d-557f12b4e7d4,Macri: [Vamos a] poner en marcha el plan de infraestructura mas importante de la historia,"
Si bien todavia queda un ano de gestion, segun lo presupuestado, la inversion en obra publica con fondos nacionales entre 2016 y 2019 no seria la mas importante de la historia. Por ",https://chequeado.com/ultimas-noticias/macri-vamos-a-poner-en-marcha-el-plan-de-infraestructura-mas-importante-de-la-historia-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,infraestructura,In-progress-delayed
ddd6ca18-e47a-3432-9afa-52eedc1a766a,"Macri: Diez anos sin radarizar, sin poner escaners, sin ocupar los rios, eso tenemos que hacerlo desde el primer dia","
Se pusieron en funcionamiento cinco radares 3D instalados durante el kirchnerismo y se instalaron tres radares nuevos mas. Asi, se avanzo en la zona norte y mesopotamica del pais, pero no en todo el territorio, como prometio el Presidente. Por ",https://chequeado.com/ultimas-noticias/macri-diez-anos-sin-radarizar-sin-poner-escaners-sin-ocupar-los-rios-eso-tenemos-que-hacerlo-desde-el-primer-dia-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,seguridad,In-progress-ahead
27df421a-02b8-3231-aa25-5e2179dab4ae,Macri: [Vamos a desarrollar] Centros de Tratamiento Integral de las Adicciones,"
El Gobierno de Cambiemos avanzo con lo prometido, sobre todo en la inauguracion de Dispositivos Integrales de Abordaje Territorial. Igualmente, si bien hubo mejoras, todavia no se alcanzaron todas las provincias, como prometio Macri. Por ",https://chequeado.com/ultimas-noticias/macri-vamos-a-desarrollar-centros-de-tratamiento-integral-de-las-adicciones-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,educacion,In-progress-ahead
ce111ee0-c102-3191-b5a9-8dcfbcd23964,Macri: Pongamos en marcha en todo el pais: la computadora de primer grado,"
El Gobierno reemplazo por un nuevo plan al programa Conectar Igualdad, que tenia a cargo el reparto de netbooks. En 2018 y 2019 la inversion total en educacion digital cae en terminos reales y nominales ambos anos, asi como tambien la cantidad de computadoras reparadas. Por ",https://chequeado.com/ultimas-noticias/macri-pongamos-en-marcha-en-todo-el-pais-la-computadora-de-primer-grado-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,educacion,Unfulfilled
0f189b82-7fd2-3a6b-97e1-d6afbf62f8a1,"Macri: Propongo que tengamos un sistema electoral mas transparente, con (...) boleta unica electronica","
El oficialismo logro que la Camara de Diputados aprobara en 2016 el proyecto que impulsaba cambios en el sistema de votacion pero choco con la resistencia del peronismo en el Senado. La iniciativa quedo congelada, no sera tratada en las sesiones extraordinarias y perdera estado parlamentario el 28 de febrero de 2019. Por ",https://chequeado.com/ultimas-noticias/macri-propongo-que-tengamos-un-sistema-electoral-mas-transparente-con-boleta-unica-electronica-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,voto-electronico,In-progress-delayed
ef9ed0fc-8cc0-3da1-a6da-f3c00688a417,Macri: [Vamos a] profesionalizar a las fuerzas policiales,"
Se tomaron medidas para aumentar el nivel de profesionalidad de las fuerzas de seguridad, aunque es un objetivo a largo plazo por lo que no esta aun cumplido.  Por ",https://chequeado.com/ultimas-noticias/macri-vamos-a-profesionalizar-a-las-fuerzas-policiales-2018/,2018-12-07 12:00:00,, ,Claim,picado-fino,seguridad,In-progress-ahead
23cefc60-4da3-38fc-a598-769b841d5b84,Bullrich: El 99% de la gente que muere por un arma de fuego en la Argentina muere en manos de un delincuente que la asesina,"
Los homicidios con armas de fuego cometidos por personas que violan la ley representan diez puntos menos a los senalados por la ministra. Ademas, casi la mitad de estas muertes se producen en el marco de discusiones o peleas interpersonales y conflictos intrafamiliares y no en situaciones de robo con armas, como dio a entender Bullrich. Por ",https://chequeado.com/ultimas-noticias/bullrich-el-99-de-la-gente-que-muere-por-un-arma-de-fuego-en-la-argentina-muere-en-manos-de-un-delincuente-que-la-asesina/,2018-12-06 12:00:00,, ,Claim,chequeo-diario,justicia,Deceitful
07886dcb-12e1-3a59-b73a-e4679647adb1,G20: enterate de las verdades y falsedades de los lideres globales en Buenos Aires,"
Se desarrollo en la Ciudad la Cumbre del G20, el grupo que aglutina a las 20 mayores economias del mundo. Mira el resultado de las verificaciones de mas de dos decenas de fact-checkers en el mundo.  (03 de Diciembre de 2018)
",https://chequeado.com/ultimas-noticias/g20-chequeos-a-los-lideres-mundiales-en-buenos-aires/,2018-12-03 12:00:00,, ,Claim,chequeo-diario,politica-internacional,True-but
eb5b9e77-3442-3ca4-a6e0-13e866916065,"Vidal, sobre salario docente: En el 2016 equiparamos el sueldo con la inflacion; en el 2017, tambien","
En 2016 y 2017 los salarios acompanaron a la inflacion. Pero si se incluye el primer mes de gestion de Vidal (diciembre de 2015), el sueldo real de un docente cayo un 1,2% en sus primeros dos anos, tendencia que continuo en 2018. Por ",https://chequeado.com/ultimas-noticias/vidal-sobre-salario-docente-en-el-2016-equiparamos-el-sueldo-con-la-inflacion-en-el-2017-tambien/,2019-02-13 01:02:00,, ,Claim,chequeo-diario,salario-docente,True-but
550cf77e-5487-3ee7-a758-274c2a7fbbb6,"CFK: En un ranking de las 50 ciudades mas violentas, Brasil fue incluida en 17 ciudades. Nosotros no tenemos ni una sola ciudad incluida","
Estos datos surgen de un informe de una ONG mexicana. Mas alla de que la rigurosidad del estudio este discutido, al analizar la tasa de homicidios, la Argentina -que mejoro durante la gestion de Cambiemos- se posiciona muy por debajo de Brasil y mejor que la mayoria de los paises de la region. Por ",https://chequeado.com/ultimas-noticias/cfk-en-un-ranking-de-las-50-ciudades-mas-violentas-brasil-fue-incluida-en-17-ciudades-nosotros-no-tenemos-ni-una-sola-ciudad-incluida/,2018-11-21 12:00:00,,CFK ranking ciudades mas violentas||  ranking 50 ciudades mas violentas argentina||  50 ciudades mas violentas argentina ,Claim,chequeo-diario,homicidios,TRUE
4754108e-ff47-3c8d-9162-b23ed0e8c8ff,CFK: Argentina es el quinto pais en formacion de activos externos,"
Si bien no existen datos oficiales sobre este tema, diversos informes alternativos coinciden en ubicar a la Argentina como uno de los paises con mayor fuga de capitales del mundo. Por ",https://chequeado.com/ultimas-noticias/cfk-argentina-es-el-quinto-pais-en-formacion-de-activos-externos/,2018-11-15 12:00:00,,Argentina formacion de activos externos|| CFK Argentina formacion de activos externos||  Argentina quinto formacion  activos externos ,Claim,chequeo-diario,economia,TRUE
bd34695f-340b-31d3-ba27-f806809f3514,De Angeli: Este presupuesto tiene mas del 60% en cuestiones sociales,"
En linea con la afirmacion del senador, el 63,3% del gasto previsto para 2019 es gasto social, de lo cual la proporcion mas importante va al sistema de jubilaciones y pensiones. Por ",https://chequeado.com/ultimas-noticias/de-angeli-este-presupuesto-tiene-mas-del-60-en-cuestiones-sociales/,2018-11-15 12:00:00,,De Angeli presupuesto  cuestiones sociales|| De Angeli presupuesto  sociales|| De Angeli presupuesto  60 ,Claim,chequeo-diario,presupuesto-2019,TRUE
4123e258-1f48-37e8-89e9-4006275d07a9,Odarda: El plan Progresar (...) practicamente han desaparecido,"
La cantidad de beneficiarios y los montos destinados se redujeron, pero el programa se mantiene con mas de 500 mil beneficiarios. Por ",https://chequeado.com/ultimas-noticias/odarda-el-plan-progresar-practicamente-han-desaparecido/,2018-11-15 12:00:00,, ,Claim,chequeo-diario,progresar,Exaggerated
037a8caf-246d-3a29-9532-76f33adf24c9,Pereyra: La inflacion de este ano sera la mas alta de los ultimos 27 anos,"
La estimaciones privadas que recopila mensualmente el Banco Central proyectan una inflacion superior al 45% anual. El ultimo ano con un aumento de precios superior fue 1991, con una inflacion del 84 por ciento. Por ",https://chequeado.com/ultimas-noticias/pereyra-la-inflacion-de-este-ano-sera-la-mas-alta-de-los-ultimos-27-anos/,2018-11-15 12:00:00,,Pereyra  inflacion 27|| Pereyra  inflacion este ano|| Pereyra  inflacion mas alta ,Claim,chequeo-diario,inflacion,TRUE
ffe70b4f-3ce0-34b6-828a-aef59fc40a8f,Fernandez Sagasti: Al 25 de septiembre solo se ejecuto el 24% del presupuesto de Salud Sexual y Procreacion Responsable,"
Los datos actualizados sobre el presupuesto del Programa Desarrollo de Salud Sexual y Procreacion Responsable revelan que, hasta mediados de noviembre, fue ejecutado el 58,8% del presupuesto total de $365 millones. No esta claro por que la senadora escogio la otra fecha. Por ",https://chequeado.com/ultimas-noticias/fernandez-sagasti-al-25-de-septiembre-solo-se-ejecuto-el-24-del-presupuesto-de-salud-sexual-y-procreacion-responsable/,2018-11-15 12:00:00,, ,Claim,chequeo-diario,salud,Deceitful
5b6c34db-8c34-3443-baa0-31da67de6fef,Bullrich: El aumento de Ciencia y Tecnologia [sera] de 28%,"
Los recursos que todos los ministerios destinan a Ciencia y Tecnologia caen en terminos reales y lo mismo sucede con el presupuesto total de la actual Secretaria de Ciencia y Tecnologia de la Nacion. Por ",https://chequeado.com/ultimas-noticias/bullrich-el-aumento-de-ciencia-y-tecnologia-sera-de-28/,2018-11-15 12:00:00,,Bullrich aumento Ciencia|| Bullrich aumento Tecnologia || Bullrich aumento 28  ,Claim,chequeo-diario,ciencia,FALSE
9ff01950-3db9-3030-81e6-daa0beaa8ec9,"Garcia Larraburu: En 2014 habia 876 personas en situacion de calle; en 2018, 5.872 y 25.872 en riesgo de situacion de calle","
La senadora por Rio Negro comparo datos que surgen de informes diferentes, que no son comparables metodologicamente, y contabilizo dos veces a quienes estan en riesgo de situacion de calle. Por ",https://chequeado.com/ultimas-noticias/silvina-garcia-larraburu-en-2014-habia-876-personas-en-situacion-de-calle-en-2018-5872-y-25-872-en-riesgo-de-situacion-de-calle/,2018-11-14 12:00:00,, ,Claim,chequeo-diario,pobreza,Deceitful
0c083f32-13c7-3057-a109-1ea8c4a30c96,"Odarda: En el presupuesto se preve un recorte de 20% para el Incucai, siempre en terminos reales","
Si se considera la inflacion prevista por el Gobierno para 2019, los aportes destinados al instituto a cargo de los trasplantes caerian un 18,8% con respecto a los presupuestados en 2018. Por ",https://chequeado.com/ultimas-noticias/odarda-en-el-presupuesto-se-preve-un-recorte-de-20-para-el-incucai-siempre-en-terminos-reales/,2018-11-14 12:00:00,,Odarda presupuesto el Incucai|| presupuesto el Incucai 20|| presupuesto el Incucai  recorte 20 ,Claim,chequeo-diario,infraestructura-escolar,TRUE
7237da5d-355a-3237-b0e7-018af1db1a3f,Odarda: Se preve un recorte de 70% en infraestructura escolar y un 70% para jardines de infantes,"
El presupuesto que debate el Senado preve un fuerte ajuste en terminos reales de los montos destinados a infraestructura escolar y de jardines de infantes. Por ",https://chequeado.com/ultimas-noticias/odarda-se-preve-un-recorte-de-70-en-infraestructura-escolar-y-un-70-para-jardines-de-infantes/,2018-11-14 12:00:00,,Odarda recorte  infraestructura  jardines ||  recorte 70 infraestructura  jardines ||  recorte 70 infraestructura  escolar  jardines  ,Claim,chequeo-diario,infraestructura-escolar,TRUE
186388b5-728d-345d-bca1-a9202bb80f59,Nancy Gonzalez : En nuestro pais muere una mujer cada 30 horas por femicidios,"
Hay diferentes fuentes que generan datos sobre la cantidad de asesinatos de mujeres por su genero. Los resultados varian levemente: una mujer es asesinada cada 30 o cada 35 horas, segun cual se considere.  Por ",https://chequeado.com/ultimas-noticias/nancy-gonzalez-en-nuestro-pais-muere-una-mujer-cada-30-horas-por-femicidios/,2018-11-14 12:00:00,,Gonzalez mujer femicidios 30||  mujer muere femicidios 30||  mujer muere femicidios 30 horas ,Claim,chequeo-diario,femicidios,TRUE
6149d193-29a3-3a92-ad29-152641a81a73,Bullrich: Hemos reducido el gasto en terminos reales un 20% en estos cuatro anos,"
Si se toma solo el gasto primario -o sea, sin intereses- la caida real rondaria el 17% segun el Gobierno, pero el gasto total -incluyendo intereses- caeria cerca de un 11 por ciento. Por ",https://chequeado.com/ultimas-noticias/bullrich-hemos-reducido-el-gasto-en-terminos-reales-un-20-en-estos-cuatro-anos/,2018-11-14 12:00:00,, ,Claim,economia,gasto-publico,True-but
d5f46bdb-6c12-378c-b722-d5ad2b73fa79,"Fuentes: En terminos reales, la reduccion del gasto sera del 6% en Servicios Sociales","
Si se toma en cuenta la inflacion estimada por el Gobierno para la elaboracion del presupuesto, el gasto destinado a esta area caeria en terminos reales casi un 2% en 2019, es decir, cuatro puntos porcentuales menos de lo afirmado por el senador opositor. Por ",https://chequeado.com/ultimas-noticias/fuentes-en-terminos-reales-la-reduccion-del-gasto-sera-del-6-en-servicios-sociales/,2018-11-14 12:00:00,, ,Claim,chequeo-diario,presupuesto-2019,Exaggerated
a23d8af1-81b8-36c3-a128-1a4100a2bb58,"Bullrich: Ecuador tiene 97% de la poblacion urbana con cloacas, nosotros el 50%","
La cobertura de cloacas es mayor en Ecuador que en la Argentina, aunque no por las magnitudes mencionadas por el senador, que comparo datos urbanos con datos del total del pais y con diferentes definiciones de la cobertura cloacal.
 Por ",https://chequeado.com/ultimas-noticias/bullrich-ecuador-tiene-97-de-la-poblacion-urbana-con-cloacas-nosotros-el-50/,2018-11-14 12:00:00,, ,Claim,chequeo-diario,cloacas,Deceitful
b2b52563-c311-3d2d-a003-8d9cd3aaf056,Fuentes: La deuda publica a fin de ano representara el 87% del PBI,"
La Oficina Nacional de Presupuesto estima en un informe publicado recientemente que en diciembre de 2018 la deuda publica llegara al porcentaje mencionado por el senador del Frente para la Victoria. Por ",https://chequeado.com/ultimas-noticias/fuentes-la-deuda-publica-a-fin-de-ano-representara-el-87-del-pbi/,2018-11-14 12:00:00,,Fuentes deuda publicaa fin||  deuda publica 87||  deuda publica 87 PBI ,Claim,chequeo-diario,deuda,TRUE
91081da8-7293-3a0a-b01f-ec9bab63ecf0,"Lousteau: Hay 800 mil pensiones por invalidez de mas. Son mas que los muertos de Estados Unidos, Reino Unido, Francia, Polonia, Grecia y los Paises Bajos juntos en la Segunda Guerra Mundial","
En 2018 se entregan 800 mil pensiones por invalidez mas que en 2007. Sin embargo, las victimas fatales durante la Segunda Guerra Mundial en los paises mencionados por el diputado de Evolucion Radical fueron aproximadamente 8,2 millones. Por ",https://chequeado.com/ultimas-noticias/lousteau-hay-800-mil-pensiones-por-invalidez-de-mas-son-mas-que-los-muertos-de-estados-unidos-reino-unido-francia-polonia-grecia-y-los-paises-bajos-juntos-en-la-segunda-guerra-mundial/,2018-11-05 12:00:00,, 800 mil pensiones por invalidez||  800 pensiones por invalidez|| Lousteau 800 pensiones por invalidez ,Claim,chequeo-diario,pensiones,FALSE
