claim_id,title,description,url,verdict_date,keywords,domain,main_category,secondary_category,verdict
a5d97fbb-9a71-3289-b390-657460a3aebe,"Macri: Un millon de turistas viajo por el pais este fin de semana largo. Si se compara con el ano pasado, la cantidad crecio un 7,4%","Macri: Un millon de turistas viajo por el pais este fin de semana largo. Si se compara con el ano pasado, la cantidad crecio un 7,4%",https://chequeado.com/ultimas-noticias/macri-un-millon-de-turistas-viajo-por-el-pais-este-fin-de-semana-largo-si-se-compara-con-el-ano-pasado-la-cantidad-crecio-un-74/,2018-10-18 12:00:00,Macri millon de turistas|| Macri millon turistas 7.4|| Macri millon turistas ano  ,Claim,chequeo-diario,turismo,TRUE
aa7f7558-d920-362b-9b6b-9647d9b141d9,Macri: La Argentina ya ha recibido 130 mil venezolanos,Macri: La Argentina ya ha recibido 130 mil venezolanos,https://chequeado.com/ultimas-noticias/macri-la-argentina-ya-ha-recibido-130-mil-venezolanos/,2018-10-02 12:00:00,Argentina recibido venezolanos|| Argentina recibido 130 venezolanos|| Macri Argentina recibido 130 venezolanos ,Claim,chequeo-diario,inmigracion,TRUE
20c2873a-5474-3348-9d45-2c3cde2ac159,"Naidenoff: De las 22 provincias que suscribieron el Consenso Fiscal, hoy 20 tienen superavit. La relacion cambio","Naidenoff: De las 22 provincias que suscribieron el Consenso Fiscal, hoy 20 tienen superavit. La relacion cambio",https://chequeado.com/ultimas-noticias/naidenoff-de-las-22-provincias-que-suscribieron-el-consenso-fiscal-hoy-20-tienen-superavit-la-relacion-cambio/,2018-09-17 12:00:00,Naidenoff Consenso Fiscal|| 22 provincias Consenso Fiscal|| 22 provincias Consenso Fiscal superavit ,Claim,chequeo-diario,presupuesto,TRUE
118df5fa-fc86-3212-b2e4-b38315deaf6c,"CFK: [Cambiemos contrajo] una deuda superior, en dos anos y medio, a la de la dictadura militar durante todo su gobierno","CFK: [Cambiemos contrajo] una deuda superior, en dos anos y medio, a la de la dictadura militar durante todo su gobierno",https://chequeado.com/ultimas-noticias/cfk-cambiemos-contrajo-una-deuda-superior-en-dos-anos-y-medio-a-la-de-la-dictadura-militar-durante-todo-su-gobierno/,2018-09-14 12:00:00,CFK una deuda superior||  deuda superior dictadura militar || contrajo deuda  dictadura militar  ,Claim,chequeo-diario,deuda,TRUE
caf91ec9-b817-3c00-b15a-9bf2b434ecb1,"Chequeo al discurso de Macri: economia, cosecha, pobreza, deficit fiscal y medicamentos","Chequeo al discurso de Macri: economia, cosecha, pobreza, deficit fiscal y medicamentos",https://chequeado.com/ultimas-noticias/chequeo-al-discurso-de-macri-economia-cosecha-pobreza-y-deficit-fiscal/,2018-09-03 12:00:00,Chequeo discurso de Macri||  discurso de Macri economia cosecha||  discurso de Macri economia pobreza ,Claim,chequeo-diario,pobreza,FALSE
4d28c272-bc5f-3353-bc80-bde6ff3e71a6,Pena: Nuestro compromiso con la universidad publica (...) se refleja en el presupuesto que hemos duplicado en estos tres anos de gobierno,Pena: Nuestro compromiso con la universidad publica (...) se refleja en el presupuesto que hemos duplicado en estos tres anos de gobierno,https://chequeado.com/ultimas-noticias/pena-nuestro-compromiso-con-la-universidad-publica-se-refleja-en-el-presupuesto-que-hemos-duplicado-en-estos-tres-anos-de-gobierno/,2018-08-28 12:00:00,Pena Nuestro compromiso universidad publica||  Nuestro compromiso universidad publica presupuesto duplicado|| universidad publica presupuesto duplicado ,Claim,chequeo-diario,universidades,FALSE
a464d4d5-16f4-3e59-8795-239c2dc32cfe,Vidal: Tenemos mas detenidos por narcotrafico en los ultimos dos anos que en toda la gestion del gobierno de Scioli,Vidal: Tenemos mas detenidos por narcotrafico en los ultimos dos anos que en toda la gestion del gobierno de Scioli,https://chequeado.com/ultimas-noticias/vidal-tenemos-mas-detenidos-por-narcotrafico-en-los-ultimos-dos-anos-que-en-toda-la-gestion-del-gobierno-de-scioli/,2018-08-16 12:00:00,Vidal  detenidos por narcotrafico|| detenidos por narcotrafico Scioli|| detenidos por narcotrafico dos anos Scioli ,Claim,chequeo-diario,narcotrafico,FALSE
538df2f9-f222-3950-81eb-80b6445cdab9,Schiavoni: En Uruguay las muertes maternas por aborto practicamente cayeron a cero,Schiavoni: En Uruguay las muertes maternas por aborto practicamente cayeron a cero,https://chequeado.com/ultimas-noticias/schiavoni-en-uruguay-las-muertes-maternas-por-aborto-practicamente-cayeron-a-cero/,2018-08-08 12:00:00, muertes maternas Uruguay cero||  muertes maternas aborto Uruguay cero||  muertes maternas aborto Uruguay cayeron ,Claim,chequeo-diario,aborto,TRUE
d5ef729e-6ba5-3224-a1b2-ce1f52761c4e,"Gladys Gonzalez: De cada 10 embarazos adolescentes, siete no son deseados","Gladys Gonzalez: De cada 10 embarazos adolescentes, siete no son deseados",https://chequeado.com/ultimas-noticias/g-gonzalez-de-cada-10-embarazos-adolescentes-siete-no-son-deseados/,2018-08-08 12:00:00,Gonzalez 10 embarazos adolescentes|| Gonzalez 10 embarazos adolescentes deseados|| 10 embarazos adolescentes deseados,Claim,chequeo-diario,aborto,TRUE
f14ac62f-0272-3044-bb8b-e7cf0abaa10b,Almiron: Esta es la realidad que tenemos en Corrientes: una tasa de mortalidad materna que cuadruplica la nacional,Almiron: Esta es la realidad que tenemos en Corrientes: una tasa de mortalidad materna que cuadruplica la nacional,https://chequeado.com/ultimas-noticias/almiron-esta-es-la-realidad-que-tenemos-en-corrientes-una-tasa-de-mortalidad-materna-que-cuadruplica-la-nacional/,2018-08-08 12:00:00,Almiron mortalidad materna|| Almiron mortalidad materna nacional|| Almiron mortalidad materna Corrientes ,Claim,chequeo-diario,aborto,FALSE
55ef6129-2ab6-3acb-9aa3-c16effd39336,Guastavino: [Se estiman] entre 44 mil y 53 mil egresos hospitalarios anuales por abortos con complicaciones,Guastavino: [Se estiman] entre 44 mil y 53 mil egresos hospitalarios anuales por abortos con complicaciones,https://chequeado.com/ultimas-noticias/guastavino-se-estiman-entre-44-mil-y-53-mil-egresos-hospitalarios-anuales-por-abortos-con-complicaciones/,2018-08-08 12:00:00,44 egresos hospitalarios|| 44 egresos hospitalarios abortos|| 44 egresos hospitalarios complicaciones ,Claim,chequeo-diario,aborto,TRUE
9e6639e6-b490-3005-92a3-9b6ba85f5e5e,"Sanchez Zinny, sobre la oferta a los docentes: Mantiene el poder adquisitivo por el primer semestre de 2018, como la mantuvimos en 2017 y 2016","Sanchez Zinny, sobre la oferta a los docentes: Mantiene el poder adquisitivo por el primer semestre de 2018, como la mantuvimos en 2017 y 2016",https://chequeado.com/ultimas-noticias/sanchez-zinny-sobre-la-oferta-a-los-docentes-mantiene-el-poder-adquisitivo-por-el-primer-semestre-de-2018-como-la-mantuvimos-en-2017-y-2016/,2018-07-31 12:00:00,Zinny Mantiene poder adquisitivo||  Mantiene poder adquisitivo  primer semestre||  Mantiene poder adquisitivo semestre ,Claim,chequeo-diario,salario-docente,FALSE
13be7f98-e4c1-3f12-8818-926e8e21c18f,Rubinstein: La legalizacion del aborto reduce la mortalidad materna,Rubinstein: La legalizacion del aborto reduce la mortalidad materna,https://chequeado.com/ultimas-noticias/rubinstein-la-legalizacion-del-aborto-reduce-la-mortalidad-materna/,2018-07-25 12:00:00,Rubinstein legalizacion del aborto mortalidad materna|| Rubinstein legalizacion aborto reduce mortalidad || Rubinstein legalizacion aborto reduce mortalidad materna ,Claim,chequeo-diario,aborto,TRUE
c4034b09-9730-347b-abfd-595c04dfca2e,Albino: El preservativo no las protege de nada [a las personas] porque el virus del SIDA atraviesa la porcelana,Albino: El preservativo no las protege de nada [a las personas] porque el virus del SIDA atraviesa la porcelana,https://chequeado.com/ultimas-noticias/albino-el-preservativo-no-las-protege-a-las-personas-de-nada-porque-el-virus-del-sida-atraviesa-la-porcelana/,2018-07-25 12:00:00,virus del SIDA atraviesa la porcelana|| albino  SIDA atraviesa la porcelana|| albino virus  SIDA atraviesa la porcelana ,Claim,chequeo-diario,aborto,FALSE
6741a48b-530a-32af-a302-2ea2d5dcbe5b,"Macri en conferencia de prensa: dichos y datos de empleo, retenciones, pobreza e inflacion","Macri en conferencia de prensa: dichos y datos de empleo, retenciones, pobreza e inflacion",https://chequeado.com/ultimas-noticias/macri-en-conferencia-de-prensa-dichos-y-datos-de-empleo-retenciones-pobreza-e-inflacion/,2018-07-20 12:00:00,Macri  conferencia de prensa dichos y datos|| Macri  dichos  datos empleo|| Macri  dichos  empleo retenciones ,Claim,chequeo-diario,pobreza,TRUE
b7fdab82-bd25-3b96-b613-7edc24145cf6,"Garavano: Por cada 100 delitos que se cometen, menos de una persona esta cumpliendo prision efectiva","Garavano: Por cada 100 delitos que se cometen, menos de una persona esta cumpliendo prision efectiva",https://chequeado.com/ultimas-noticias/garavano-por-cada-100-delitos-que-se-cometen-menos-de-una-persona-esta-cumpliendo-prision-efectiva/,2018-07-18 12:00:00,100 delitos prision efectiva|| Garavano 100 delitos prision efectiva|| Garavano cada 100 delitos  ,Claim,chequeo-diario,justicia-penal,TRUE
0667c358-d47e-37f5-ac4a-07776a884847,Iguacel: Hoy tenemos la nafta mas barata de la region,Iguacel: Hoy tenemos la nafta mas barata de la region,https://chequeado.com/ultimas-noticias/iguacel-hoy-tenemos-la-nafta-mas-barata-de-la-region/,2018-07-04 12:00:00,Iguacel nafta mas barata|| Iguacel nafta mas barata region|| nafta mas barata region ,Claim,chequeo-diario,energia,FALSE
4ae02e00-3485-31f1-aa75-292334e1d5b6,Macri: La peor sequia en 50 anos nos toco ahora,Macri: La peor sequia en 50 anos nos toco ahora,https://chequeado.com/ultimas-noticias/macri-la-peor-sequia-en-50-anos-nos-toco-ahora/,2018-06-26 12:00:00,Macri peor sequia|| Macri peor sequia 50|| Macri peor sequia anos ,Claim,chequeo-diario,campo,TRUE
9d9fc0bf-799a-3687-823b-bde86adabf60,Pena: El nivel de locales vacios esta en un punto muy bajo,Pena: El nivel de locales vacios esta en un punto muy bajo,https://chequeado.com/ultimas-noticias/pena-el-nivel-de-locales-vacios-esta-en-un-punto-muy-bajo/,2018-06-08 12:00:00,Pena nivel  locales vacios||  nivel  locales vacios bajo||  nivel  locales vacios punto bajo ,Claim,chequeo-diario,universidades,TRUE
72b48300-07c2-32bf-ab1c-46af9fc82a6f,"Pagina 12, sobre el rescate en Catamarca: El Gobierno implemento un salvataje de primera y uno de segunda","Pagina 12, sobre el rescate en Catamarca: El Gobierno implemento un salvataje de primera y uno de segunda",https://chequeado.com/ultimas-noticias/pagina-12-sobre-el-rescate-en-catamarca-el-gobierno-implemento-un-salvataje-de-primera-y-uno-de-segunda/,2018-06-04 12:00:00,Catamarca salvataje de primera|| Catamarca salvataje segunda|| Catamarca Gobierno  primera segunda ,Claim,chequeo-diario,universidades,FALSE
5e4a87dc-026e-36a4-b5bc-232c6fe5599f,Vidal: Nadie que nace en la pobreza en la Argentina hoy llega a la universidad,Vidal: Nadie que nace en la pobreza en la Argentina hoy llega a la universidad,https://chequeado.com/ultimas-noticias/vidal-nadie-que-nace-en-la-pobreza-en-la-argentina-hoy-llega-a-la-universidad/,2018-06-01 12:00:00,Vidal pobreza universidad|| Vidal pobreza  llega universidad|| Vidal nace pobreza  llega universidad ,Claim,chequeo-diario,universidades,FALSE
8eb9eccd-dc43-37c6-9474-6296be8502e3,Clarin: Bajo la mortalidad infantil en la Provincia y es la menor de toda la historia,Clarin: Bajo la mortalidad infantil en la Provincia y es la menor de toda la historia,https://chequeado.com/ultimas-noticias/clarin-bajo-la-mortalidad-infantil-en-la-provincia-y-es-la-menor-de-toda-la-historia/,2018-05-22 12:00:00,Clarin mortalidad infantil menor|| Clarin mortalidad infantil historia|| Clarin mortalidad infantil provincia ,Claim,chequeo-diario,inmigracion,TRUE
0a1dc4a1-1589-3212-b330-b052faeae167,Moyano: No estoy implicado en ningun tema de corrupcion,Moyano: No estoy implicado en ningun tema de corrupcion,https://chequeado.com/ultimas-noticias/moyano-no-estoy-implicado-en-ningun-tema-de-corrupcion/,2018-02-22 12:00:00,Moyano No estoy corrupcion|| Moyano No estoy implicado corrupcion|| Moyano No implicado corrupcion ,Claim,chequeo-diario,construccion,FALSE
889f6796-e625-317e-8322-915db0e2ac04,Berni: [Fui] el primer secretario de Seguridad de la historia que no tuvo un solo caso de gatillo facil,Berni: [Fui] el primer secretario de Seguridad de la historia que no tuvo un solo caso de gatillo facil,https://chequeado.com/ultimas-noticias/berni-fui-el-primer-secretario-de-seguridad-de-la-historia-que-no-tuvo-un-solo-caso-de-gatillo-facil/,2018-02-14 12:00:00,Berni primer secretario de Seguridad|| Berni  secretario Seguridad facil|| Berni  secretario Seguridad facil ,Claim,chequeo-diario,seguridad,FALSE
6a4dcf5d-6f3a-3376-b3e4-8b9a5eb35ee5,Pena: En la Ciudad de Buenos Aires la litigiosidad cayo el 85% [despues del cambio en la ley de ARTs],Pena: En la Ciudad de Buenos Aires la litigiosidad cayo el 85% [despues del cambio en la ley de ARTs],https://chequeado.com/ultimas-noticias/pena-en-la-ciudad-de-buenos-aires-la-litigiosidad-cayo-el-85-despues-del-cambio-en-la-ley-de-arts/,2018-01-25 12:00:00,Pena Buenos Aires  litigiosidad|| Pena  litigiosidad || Pena  litigiosidad  cayo,Claim,justicia,art,FALSE
3445ced2-d211-3ad9-a4d0-11a9941fa666,Macri: Practicamente duplicamos el presupuesto del Ministerio de Ciencia y Tecnologia,Macri: Practicamente duplicamos el presupuesto del Ministerio de Ciencia y Tecnologia,https://chequeado.com/ultimas-noticias/macri-practicamente-duplicamos-el-presupuesto-del-ministerio-de-ciencia-y-tecnologia/,2018-01-12 12:00:00,Macri  duplicamos el presupuesto || Macri  duplicamos  presupuesto Ciencia|| Macri  duplicamos presupuesto  Tecnologia,Claim,chequeo-diario,conicet,FALSE
cf05621a-a6a8-317b-9b2f-b7bbe49e5428,CFK: [Bonadio es] el juez que sobrevivio a 50 denuncias en el Consejo de la Magistratura,CFK: [Bonadio es] el juez que sobrevivio a 50 denuncias en el Consejo de la Magistratura,https://chequeado.com/ultimas-noticias/cfk-bonadio-el-juez-que-sobrevivio-a-50-denuncias-en-el-consejo-de-la-magistratura/,2017-12-07 12:00:00,CFK Bonadio 50 denuncias|| CFK  juez  50 denuncias||   juez  50 denuncias Magistratura ,Claim,chequeo-diario,justicia-penal,TRUE
9efe59e4-f480-37a7-b48d-b0bb16618667,#Spots 1Pais: Los jubilados del comun que aportaron toda su vida cobran $7 mil,#Spots 1Pais: Los jubilados del comun que aportaron toda su vida cobran $7 mil,https://chequeado.com/ultimas-noticias/spots-1pais-los-jubilados-del-comun-que-aportaron-toda-su-vida-cobran-7-mil/,2017-10-06 12:00:00,jubilados del comun 7 mil|| jubilados del comun 7|| jubilados  comun 7 mil ,Claim,chequeo-diario,jubilaciones,FALSE
c425c086-77c0-3413-b58e-d03e22e86653,CFK: No habia desaparecidos en Santa Cruz,CFK: No habia desaparecidos en Santa Cruz,https://chequeado.com/ultimas-noticias/cfk-no-habia-desaparecidos-en-santa-cruz/,2017-10-06 12:00:00,CFK desaparecidos  Santa Cruz|| CFK  no desaparecidos  Santa Cruz||  no desaparecidos  Santa Cruz ,Claim,chequeo-diario,dictadura,FALSE
66f86593-3940-3830-80c5-f088d66d752f,CFK: Estamos ante el deficit comercial mas grande desde 1910,CFK: Estamos ante el deficit comercial mas grande desde 1910,https://chequeado.com/ultimas-noticias/cfk-estamos-ante-el-deficit-comercial-mas-grande-desde-1910/,2017-09-06 12:00:00,CFK deficit comercial 1910|| CFK deficit comercial grande|| CFK deficit comercial mas grande ,Claim,chequeo-diario,comercio-exterior,FALSE
bc3e0879-5ff9-3c4d-80e4-dbbce9d12405,Pena: Estamos en uno de los paises mas cerrados del planeta,Pena: Estamos en uno de los paises mas cerrados del planeta,https://chequeado.com/ultimas-noticias/pena-estamos-en-uno-de-los-paises-mas-cerrados-del-planeta/,2017-08-31 12:00:00,Pena paises mas cerrados|| Pena  cerrados planeta|| Pena paises  cerrados  ,Claim,chequeo-diario,comercio-exterior,TRUE
1548182e-d74b-30d1-8d7a-9209882023ef,Bullrich: Siete de cada diez familias no tenian cloacas [en la Provincia de Buenos Aires],Bullrich: Siete de cada diez familias no tenian cloacas [en la Provincia de Buenos Aires],https://chequeado.com/ultimas-noticias/bullrich-siete-de-cada-diez-familias-no-tenian-cloacas-en-la-provincia-de-buenos-aires/,2017-08-25 12:00:00,Bullrich no tenian cloacas||  7 tenian cloacas||  cada 10 tenian cloacas ,Claim,chequeo-diario,cloacas,FALSE
738b8afa-1af5-33d0-8093-be9961a5dfc8,Vidal: Hoy las mineras por [el impuesto a las] Ganancias pagan siete veces mas que lo que dejaban por retenciones,Vidal: Hoy las mineras por [el impuesto a las] Ganancias pagan siete veces mas que lo que dejaban por retenciones,https://chequeado.com/ultimas-noticias/vidal-hoy-las-mineras-por-el-impuesto-a-las-ganancias-pagan-siete-veces-mas-que-lo-que-dejaban-por-retenciones/,2017-08-20 12:00:00,Vidal las mineras Ganancias|| Vidal las mineras Ganancias 7|| Vidal las mineras Ganancias 7 mas ,Claim,chequeo-diario,mineria,FALSE
c26e0fbf-5bbd-3c10-8d0f-262a99b8fd69,Vidal: La educacion publica perdio chicos en las escuelas,Vidal: La educacion publica perdio chicos en las escuelas,https://chequeado.com/ultimas-noticias/vidal-la-educacion-publica-perdio-chicos-en-las-escuelas/,2017-08-20 12:00:00,Vidal educacion publica perdio chicos|| educacion publica perdio chicos|| vidal educacion publica perdio  ,Claim,chequeo-diario,educacion,TRUE
7fe7f8ce-6ebd-3a51-b713-175b69b78b41,Pitrola: Hoy un trabajador tiene en promedio horario en la Argentina 11 horas de trabajo,Pitrola: Hoy un trabajador tiene en promedio horario en la Argentina 11 horas de trabajo,https://chequeado.com/ultimas-noticias/pitrola-hoy-un-trabajador-tiene-en-promedio-horario-en-la-argentina-11-horas-de-trabajo/,2017-08-04 12:00:00,Pitrola 11 horas de trabajo|| promedio horario trabajador 11 horas || promedio horario 11 horas  ,Claim,trabajo,trabajo,FALSE
fc845983-6526-3f05-98c4-54a30d0adaef,Pitrola: El salario promedio argentino es $11.000. La mitad de los trabajadores gana menos de $9.000,Pitrola: El salario promedio argentino es $11.000. La mitad de los trabajadores gana menos de $9.000,https://chequeado.com/ultimas-noticias/pitrola-el-salario-promedio-argentino-es-11-000-la-mitad-de-los-trabajadores-gana-menos-de-9-000/,2019-02-13 01:02:00,Pitrola salario promedio argentino|| Pitrola salario promedio || Pitrola salario 11 ,Claim,trabajo,ingresos,TRUE
